"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ACLY",2.37130215012119e-05,0.25422083275564,0.714,0.524,0.448176106372906,"13","ACLY"
"KPNB1",2.4691118524522e-05,0.353942748399162,0.81,0.68,0.466662140113466,"13","KPNB1"
"MET1",2.4745470391488e-05,0.269217414876534,0.778,0.59,0.467689390399122,"13","MET"
"HEPH1",2.49951043023513e-05,0.251072805305671,0.873,0.734,0.47240747131444,"13","HEPH"
"R3HDM4",2.56851375828035e-05,0.258174433015593,0.619,0.417,0.485449100314987,"13","R3HDM4"
"ARF6",2.60773317807138e-05,0.279125079614225,0.778,0.631,0.49286157065549,"13","ARF6"
"POLD21",2.67740695775614e-05,0.258982163097462,0.762,0.571,0.506029915015911,"13","POLD2"
"PRPF19",2.81189272602023e-05,0.25648776103679,0.667,0.487,0.531447725217823,"13","PRPF19"
"TMEM160",2.89954123388629e-05,0.267003854041308,0.643,0.456,0.548013293204508,"13","TMEM160"
"FAM83H",3.00729631297581e-05,0.265542030379558,0.849,0.708,0.568379003152429,"13","FAM83H"
"GAR11",3.36281156053407e-05,0.30242384008834,0.73,0.55,0.635571384940939,"13","GAR1"
"MRPL14",3.7464531197689e-05,0.261356252859003,0.643,0.484,0.708079639636323,"13","MRPL14"
"IER2",3.75994123501489e-05,0.252810645292335,0.817,0.644,0.710628893417815,"13","IER2"
"ABHD17C1",4.17322124935002e-05,0.250351970671786,0.667,0.461,0.788738816127153,"13","ABHD17C"
"GADD45GIP1",5.37673907604523e-05,0.272928687998414,0.802,0.698,1,"13","GADD45GIP1"
"PSME3",5.87873983786555e-05,0.284094964783149,0.675,0.535,1,"13","PSME3"
"LSM3",6.98919064406724e-05,0.255482836029686,0.698,0.518,1,"13","LSM3"
"NIBAN2",8.94890074719962e-05,0.264796342420113,0.722,0.576,1,"13","NIBAN2"
"COTL1",0.000101821917875224,0.251467145234769,0.786,0.608,1,"13","COTL1"
"AREG2",0.000115500930991557,0.252563390740299,0.706,0.508,1,"13","AREG"
"STIP1",0.000117441284297073,0.250820472213445,0.762,0.589,1,"13","STIP1"
"RNPS11",0.000167192847126125,0.254487720859683,0.817,0.712,1,"13","RNPS1"
"COX171",0.000182714526695941,0.252749335593018,0.675,0.529,1,"13","COX17"
"CACYBP",0.000209468487873934,0.252528792136777,0.738,0.6,1,"13","CACYBP"
"BST24",0.000451944794800545,0.252137210432327,0.651,0.496,1,"13","BST2"
"IGKC3",1.71119750488914e-44,1.50390582952785,1,0.899,3.23416328424048e-40,"14","IGKC"
"IGLC23",1.91769912150144e-39,1.40694839951037,1,0.702,3.62445133963772e-35,"14","IGLC2"
"IGHG33",3.23478715553901e-33,1.08207537452952,0.991,0.636,6.11374772396874e-29,"14","IGHG3"
"IGHG13",1.58429498693962e-32,0.806738583710785,1,0.728,2.99431752531588e-28,"14","IGHG1"
"AL627171.22",1.02523340321603e-25,0.885734953471634,0.789,0.373,1.9376911320783e-21,"14","AL627171.2"
"IGLC33",9.02257553950771e-24,0.971456516536066,0.763,0.352,1.70526677696696e-19,"14","IGLC3"
"MT-ND53",1.59685951502052e-23,0.770635115688405,0.982,0.826,3.01806448338879e-19,"14","MT-ND5"
"MT-ND4L3",6.15912031090754e-20,0.664960738510207,0.807,0.448,1.16407373876153e-15,"14","MT-ND4L"
"IGLC13",8.0815800377948e-18,0.786439780237951,0.921,0.601,1.52741862714322e-13,"14","IGLC1"
"MTRNR2L125",3.10703889598903e-13,0.558357358469737,0.974,0.773,5.87230351341928e-09,"14","MTRNR2L12"
"SFRP42",6.92638693452517e-12,0.450511028132515,0.526,0.245,1.30908713062526e-07,"14","SFRP4"
"VIM3",1.04137844676006e-09,0.258257873893453,0.93,0.714,1.96820526437652e-05,"14","VIM"
"MTRNR2L82",6.3022577029006e-08,0.48926260722543,0.579,0.396,0.00119112670584821,"14","MTRNR2L8"
"CXCL112",9.12151732145469e-07,0.285495196440239,0.588,0.365,0.0172396677375494,"14","CXCL11"
"AC078993.11",1.28667460421877e-42,1.25582596153325,0.82,0.286,2.43181500197348e-38,"15","AC078993.1"
"S100A42",4.80397331351022e-35,1.24983060973894,0.96,0.691,9.07950956253432e-31,"15","S100A4"
"ULBP12",7.84852200300428e-35,0.948630021497835,0.82,0.293,1.48337065856781e-30,"15","ULBP1"
"BST25",5.19048233626757e-27,0.842034551341598,0.92,0.488,9.81001161554571e-23,"15","BST2"
"CEL1",2.52465058652287e-22,0.511055251934745,0.56,0.178,4.77158960852822e-18,"15","CEL"
"PERP4",3.09217581819428e-22,0.717365309210334,0.94,0.663,5.84421229638719e-18,"15","PERP"
"KLK11",1.02629994193899e-21,0.677464524798331,0.69,0.271,1.93970689026469e-17,"15","KLK1"
"NPTX22",1.40916883326612e-19,0.629242590143074,0.63,0.242,2.66332909487296e-15,"15","NPTX2"
"PAN3",5.92103943143482e-19,0.58552983380962,0.72,0.321,1.11907645254118e-14,"15","PAN3"
"KRT231",1.58246728162948e-18,0.611126157526047,0.8,0.387,2.99086316227972e-14,"15","KRT23"
"CDHR51",1.24783294856626e-17,0.694959419159342,0.76,0.376,2.35840427279023e-13,"15","CDHR5"
"AMACR1",1.81060556193514e-17,0.640396769837539,0.76,0.394,3.42204451205742e-13,"15","AMACR"
"VAV32",5.29703074303051e-17,0.65310616512648,0.85,0.524,1.00113881043277e-12,"15","VAV3"
"EPB41L11",5.57836584366728e-17,0.603694481493034,0.79,0.419,1.05431114445312e-12,"15","EPB41L1"
"FBXO22",5.08002387929415e-16,0.495519831803924,0.64,0.277,9.60124513186594e-12,"15","FBXO2"
"OAS12",6.77365488278464e-16,0.650639195409521,0.7,0.384,1.2802207728463e-11,"15","OAS1"
"PRAP11",7.58620993165736e-16,0.579653589336091,0.94,0.726,1.43379367708324e-11,"15","PRAP1"
"GTF3A",1.06825558211457e-15,0.609441174910274,0.86,0.528,2.01900305019654e-11,"15","GTF3A"
"TSPOAP1",1.20411767192702e-15,0.535906789743742,0.61,0.269,2.27578239994207e-11,"15","TSPOAP1"
"PRSS22",1.38577077583101e-15,0.555207140302759,0.56,0.239,2.6191067663206e-11,"15","PRSS22"
"SLC7A81",1.7665183232018e-15,0.540074517289766,0.6,0.26,3.33871963085139e-11,"15","SLC7A8"
"NAPRT2",2.24050389756493e-15,0.567640427402225,0.81,0.422,4.23455236639772e-11,"15","NAPRT"
"PRSS81",1.00219051742326e-14,0.56426209068466,0.91,0.629,1.89414007792996e-10,"15","PRSS8"
"ZMYND8",1.33129736473591e-14,0.588497090537142,0.8,0.47,2.51615201935086e-10,"15","ZMYND8"
"IFI62",1.83553032163609e-14,0.556191514772588,0.94,0.746,3.46915230789221e-10,"15","IFI6"
"B4GALNT4",2.62231087669769e-14,0.477237429356895,0.69,0.331,4.95616755695863e-10,"15","B4GALNT4"
"GPR157",1.54506768472542e-13,0.415452726340847,0.51,0.206,2.92017792413105e-09,"15","GPR157"
"LPIN31",6.86540570360436e-13,0.500190356542704,0.68,0.352,1.29756167798122e-08,"15","LPIN3"
"AKAP17A1",7.72970306077132e-13,0.455587980952797,0.75,0.383,1.46091387848578e-08,"15","AKAP17A"
"ACVR1B",1.21359898645379e-12,0.396014176954492,0.62,0.287,2.29370208439767e-08,"15","ACVR1B"
"AL365226.21",1.75805763482188e-12,0.504837074116574,0.59,0.283,3.32272892981336e-08,"15","AL365226.2"
"MST1R1",2.48921199293456e-12,0.399498084160531,0.65,0.316,4.70461066664632e-08,"15","MST1R"
"EFNA14",3.97486328355155e-12,0.581728814205179,0.88,0.647,7.51249160591243e-08,"15","EFNA1"
"SPAG11",1.55102071826573e-11,0.595377478937594,0.87,0.679,2.93142915752223e-07,"15","SPAG1"
"S100A141",1.61650733327118e-11,0.513236366322801,0.73,0.424,3.05519885988254e-07,"15","S100A14"
"ZNF33A1",1.74268905220298e-11,0.484005240915496,0.61,0.326,3.29368230866363e-07,"15","ZNF33A"
"ENC11",2.32234998594064e-11,0.488459389158297,0.9,0.678,4.38924147342781e-07,"15","ENC1"
"ESPN1",2.43404836669498e-11,0.428378703000373,0.58,0.286,4.60035141305352e-07,"15","ESPN"
"GDF152",2.44473241098169e-11,0.539478059981035,0.72,0.4,4.62054425675539e-07,"15","GDF15"
"SLC26A6",3.19444979473102e-11,0.415456826426365,0.58,0.288,6.03751011204162e-07,"15","SLC26A6"
"OAS2",3.54211051124036e-11,0.487525965813857,0.51,0.24,6.69458886624428e-07,"15","OAS2"
"GOLGA8A1",5.06732439897963e-11,0.373804925137509,0.67,0.342,9.5772431140715e-07,"15","GOLGA8A"
"RHBDF1",7.84879911415558e-11,0.408474438986453,0.57,0.277,1.48342303257541e-06,"15","RHBDF1"
"ITPRID2",7.85064438886766e-11,0.40397434283315,0.67,0.366,1.48377178949599e-06,"15","ITPRID2"
"SATB2-AS1",7.94045518003987e-11,0.367176037533418,0.52,0.236,1.50074602902754e-06,"15","SATB2-AS1"
"SLC5A61",8.27158930051433e-11,0.441568781872086,0.85,0.562,1.56333037779721e-06,"15","SLC5A6"
"ERBB23",9.64006195959833e-11,0.443530394881322,0.86,0.596,1.82197171036408e-06,"15","ERBB2"
"AL161431.1",1.03505283033675e-10,0.372096718864262,0.52,0.243,1.95624984933646e-06,"15","AL161431.1"
"LRATD1",1.12847251829063e-10,0.548124592365581,0.87,0.707,2.13281305956929e-06,"15","LRATD1"
"MYH141",1.43391411219201e-10,0.470310041414784,0.95,0.845,2.7100976720429e-06,"15","MYH14"
"ZNF783",1.65133110970694e-10,0.387084943543372,0.51,0.238,3.12101579734612e-06,"15","ZNF783"
"SLC39A22",2.03910516993202e-10,0.380042614383988,0.57,0.282,3.85390877117153e-06,"15","SLC39A2"
"BAIAP2L22",2.111727055068e-10,0.420870118722248,0.65,0.357,3.99116413407852e-06,"15","BAIAP2L2"
"GABRE1",2.11604301630316e-10,0.433196868397684,0.62,0.331,3.99932130081297e-06,"15","GABRE"
"MLLT3",2.25902793667667e-10,0.34436406855875,0.64,0.319,4.26956280031891e-06,"15","MLLT3"
"PABPN11",2.87142367061237e-10,0.425167682254682,0.73,0.415,5.42699073745738e-06,"15","PABPN1"
"EPS8L22",2.9222894216577e-10,0.418755787524954,0.89,0.651,5.52312700693305e-06,"15","EPS8L2"
"C6orf223",2.95993758645495e-10,0.360142943615597,0.51,0.237,5.59428203839985e-06,"15","C6orf223"
"INAVA1",2.98856110574714e-10,0.527068477275404,0.67,0.399,5.6483804898621e-06,"15","INAVA"
"SYT7",3.0005422645977e-10,0.367794393176044,0.61,0.308,5.67102488008965e-06,"15","SYT7"
"HERC2",3.39252923805876e-10,0.353748770062147,0.52,0.242,6.41188025993106e-06,"15","HERC2"
"RAPGEFL11",3.52201583910432e-10,0.41758564966826,0.62,0.327,6.65660993590716e-06,"15","RAPGEFL1"
"IRF7",3.57170190295309e-10,0.365980411762177,0.53,0.249,6.75051659658133e-06,"15","IRF7"
"PKP33",4.86295940468584e-10,0.459649741072107,0.89,0.663,9.19099327485624e-06,"15","PKP3"
"LRP51",5.44942464416478e-10,0.355440641150909,0.64,0.333,1.02994125774714e-05,"15","LRP5"
"CDC25B3",6.60115588321441e-10,0.420202608578999,0.85,0.585,1.24761846192752e-05,"15","CDC25B"
"GNG41",6.96944132485992e-10,0.454956979410721,0.74,0.466,1.31722441039853e-05,"15","GNG4"
"CEP951",7.08036699903152e-10,0.333305017819683,0.54,0.26,1.33818936281696e-05,"15","CEP95"
"FUT31",7.450169335753e-10,0.367964791752999,0.52,0.251,1.40808200445732e-05,"15","FUT3"
"RAB11FIP31",8.59094761271191e-10,0.344718912737848,0.53,0.259,1.62368909880255e-05,"15","RAB11FIP3"
"TMPRSS4",8.62461601562923e-10,0.471250214169392,0.83,0.595,1.63005242695392e-05,"15","TMPRSS4"
"PTK61",9.45664308119169e-10,0.44714070505059,0.61,0.332,1.78730554234523e-05,"15","PTK6"
"IER32",9.69173263496667e-10,0.539712212267044,0.78,0.582,1.8317374680087e-05,"15","IER3"
"SLC2A11",1.00742620404589e-09,0.505001296982126,0.65,0.386,1.90403552564674e-05,"15","SLC2A1"
"MTIF3",1.03124583966349e-09,0.474473143976203,0.61,0.35,1.94905463696399e-05,"15","MTIF3"
"ITPR31",1.07705077435911e-09,0.391823697607722,0.71,0.394,2.03562596353872e-05,"15","ITPR3"
"ZNF692",1.07976781449573e-09,0.376117361572672,0.54,0.267,2.04076116939693e-05,"15","ZNF692"
"AOAH",1.30377410830851e-09,0.311986928498237,0.51,0.235,2.46413306470309e-05,"15","AOAH"
"SLC7A11",1.68459125665178e-09,0.441270990438599,0.68,0.405,3.18387747507186e-05,"15","SLC7A1"
"SPTBN11",1.73309382260156e-09,0.481389329265475,0.94,0.83,3.27554732471696e-05,"15","SPTBN1"
"NARF1",1.90169609367471e-09,0.379327359989533,0.63,0.344,3.5942056170452e-05,"15","NARF"
"MUC201",2.13805246544219e-09,0.472801904703955,0.84,0.641,4.04091915968574e-05,"15","MUC20"
"YARS1",2.19971527093265e-09,0.373379290699461,0.57,0.292,4.15746186206271e-05,"15","YARS"
"CHD7",2.28458263652798e-09,0.36231078356557,0.5,0.242,4.31786118303787e-05,"15","CHD7"
"ENGASE",2.42464477290065e-09,0.475286480089152,0.72,0.484,4.58257862078222e-05,"15","ENGASE"
"ZNF195",2.51122517494629e-09,0.310850779000193,0.59,0.3,4.7462155806485e-05,"15","ZNF195"
"MLXIPL2",2.65500702958283e-09,0.409737895573695,0.54,0.28,5.01796328591155e-05,"15","MLXIPL"
"NR2F61",2.86639154253242e-09,0.372880119385889,0.86,0.569,5.41748001538627e-05,"15","NR2F6"
"SFXN4",3.58996599196281e-09,0.351028326816858,0.6,0.321,6.78503572480972e-05,"15","SFXN4"
"LTBR1",5.02753911293008e-09,0.416308197741759,0.81,0.549,9.50204892343785e-05,"15","LTBR"
"DDIT41",5.39879856604562e-09,0.579636253054195,0.71,0.446,0.000102037292898262,"15","DDIT4"
"BIK1",5.53790225599849e-09,0.515659028589657,0.85,0.655,0.000104666352638371,"15","BIK"
"NELFCD2",5.83298474148517e-09,0.433100595664614,0.89,0.75,0.00011024341161407,"15","NELFCD"
"TRAF52",6.39971814118084e-09,0.45178932952851,0.81,0.553,0.000120954672868318,"15","TRAF5"
"SERINC2",6.56496218018512e-09,0.350331495503006,0.74,0.432,0.000124077785205499,"15","SERINC2"
"ZNF146",7.01966655002204e-09,0.474775285391974,0.79,0.572,0.000132671697795417,"15","ZNF146"
"SLC7A52",7.16166357998595e-09,0.382104098479766,0.74,0.446,0.000135355441661734,"15","SLC7A5"
"GLUD12",7.42419968811977e-09,0.391116717022176,0.74,0.473,0.000140317374105464,"15","GLUD1"
"KIFC21",7.43159737330084e-09,0.413260371347352,0.68,0.404,0.000140457190355386,"15","KIFC2"
"MX12",9.10415517124954e-09,0.435813565766924,0.69,0.428,0.000172068532736616,"15","MX1"
"PRR151",1.06745371048123e-08,0.424458809878815,0.82,0.602,0.000201748751280952,"15","PRR15"
"SPNS22",1.10482149313949e-08,0.34228072434527,0.63,0.352,0.000208811262203364,"15","SPNS2"
"PLXNA31",1.13704653952287e-08,0.406966807993654,0.59,0.338,0.000214901795969822,"15","PLXNA3"
"RNF149",1.17374170956797e-08,0.333693743325398,0.68,0.383,0.000221837183108346,"15","RNF149"
"PLCD31",1.26676753468625e-08,0.367851080603984,0.6,0.329,0.0002394190640557,"15","PLCD3"
"TYSND11",1.28866943773648e-08,0.318363136733683,0.63,0.345,0.000243558523732195,"15","TYSND1"
"ELMO3",1.31664310225545e-08,0.327774202567351,0.57,0.301,0.000248845546326281,"15","ELMO3"
"MED14",1.38567449454471e-08,0.340976096643407,0.69,0.406,0.000261892479468951,"15","MED14"
"MAP3K11",1.53228403076522e-08,0.323328297536159,0.65,0.357,0.000289601681814626,"15","MAP3K11"
"ZNF2171",1.65857090622942e-08,0.400229002533294,0.77,0.506,0.000313469901277361,"15","ZNF217"
"DDX54",1.80552630063453e-08,0.330821568051351,0.66,0.381,0.000341244470819926,"15","DDX54"
"ABCC1",1.84422096466074e-08,0.36501785467301,0.64,0.377,0.00034855776232088,"15","ABCC1"
"BCAS4",1.85603916269218e-08,0.328257621017951,0.51,0.259,0.000350791401748821,"15","BCAS4"
"SCARB1",1.91944770265075e-08,0.448014062660733,0.85,0.692,0.000362775615800991,"15","SCARB1"
"MTA11",1.96722274219763e-08,0.388273397929201,0.57,0.327,0.000371805098275352,"15","MTA1"
"ADAM151",1.96817444764837e-08,0.36821683719,0.68,0.395,0.000371984970605542,"15","ADAM15"
"AHCTF1",2.1570733769003e-08,0.290071926299087,0.52,0.258,0.000407686868234156,"15","AHCTF1"
"ACSS12",2.16271538576347e-08,0.406296462319129,0.59,0.345,0.000408753207909295,"15","ACSS1"
"HYOU11",2.1985377064905e-08,0.370157227837247,0.65,0.384,0.000415523626526705,"15","HYOU1"
"TMEM184A",2.42016136530035e-08,0.359552551936799,0.5,0.262,0.000457410498041766,"15","TMEM184A"
"SIPA1L31",2.54205876906402e-08,0.297237159713086,0.55,0.283,0.0004804491073531,"15","SIPA1L3"
"YDJC1",2.54340447894728e-08,0.396783883725254,0.68,0.418,0.000480703446521036,"15","YDJC"
"MUS81",2.80625465464158e-08,0.279071123700336,0.54,0.276,0.000530382129727259,"15","MUS81"
"DDX52",2.821794798608e-08,0.316173913603334,0.58,0.311,0.000533319216936913,"15","DDX52"
"KRT201",2.86459256518787e-08,0.410211614975452,0.74,0.471,0.000541407994820507,"15","KRT20"
"RRP1",2.86592138431028e-08,0.394423380852088,0.55,0.305,0.000541659141634642,"15","RRP1"
"ZNF7031",3.16310137190712e-08,0.38268814510239,0.93,0.793,0.000597826159290445,"15","ZNF703"
"PPIL2",3.45905564922987e-08,0.269132816734182,0.54,0.275,0.000653761517704445,"15","PPIL2"
"NEU1",3.74953072878164e-08,0.370072612969041,0.77,0.514,0.000708661307739729,"15","NEU1"
"TNFRSF25",4.11226870184192e-08,0.328114822340127,0.58,0.315,0.000777218784648123,"15","TNFRSF25"
"HNRNPUL2",4.32141112513785e-08,0.363027446770089,0.81,0.539,0.000816746702651054,"15","HNRNPUL2"
"CEP170B",4.96959146696914e-08,0.316375107505883,0.57,0.309,0.000939252787257167,"15","CEP170B"
"CARD10",5.00468395052261e-08,0.34540126390267,0.5,0.268,0.000945885266648773,"15","CARD10"
"METRNL",5.0073405100981e-08,0.336478674074508,0.58,0.316,0.000946387356408541,"15","METRNL"
"TRIB32",5.03552559099689e-08,0.440986639625579,0.83,0.619,0.000951714336698413,"15","TRIB3"
"DGAT11",5.80638154338902e-08,0.378209456525033,0.85,0.668,0.00109740611170052,"15","DGAT1"
"PPP1R37",5.84997327045923e-08,0.326566324352584,0.57,0.308,0.0011056449481168,"15","PPP1R37"
"HSPH13",6.18871209278295e-08,0.441370799843384,0.9,0.761,0.00116966658553598,"15","HSPH1"
"ANXA4",6.91919366453777e-08,0.398067824859507,0.96,0.859,0.00130772760259764,"15","ANXA4"
"SATB1",7.70078240627094e-08,0.374442721364028,0.58,0.339,0.00145544787478521,"15","SATB1"
"ATN1",8.11224865975324e-08,0.335914575229444,0.61,0.349,0.00153321499669336,"15","ATN1"
"SLC25A29",8.294996518124e-08,0.347237117779563,0.54,0.296,0.00156775434192544,"15","SLC25A29"
"ACSF21",9.12588714815121e-08,0.306237667494516,0.55,0.296,0.00172479267100058,"15","ACSF2"
"FNBP4",9.32836205241491e-08,0.341057343061815,0.58,0.335,0.00176306042790642,"15","FNBP4"
"MIDN1",9.58315850824901e-08,0.350973432747952,0.61,0.363,0.00181121695805906,"15","MIDN"
"ADAM191",9.96390210382018e-08,0.397633109807954,0.58,0.337,0.00188317749762201,"15","ADAM19"
"TMPRSS21",1.04086184296061e-07,0.376724934635401,0.7,0.442,0.00196722888319555,"15","TMPRSS2"
"CLK1",1.09325928626217e-07,0.358264797830313,0.64,0.39,0.0020662600510355,"15","CLK1"
"PSMG12",1.10823158029068e-07,0.393800685716558,0.73,0.482,0.00209455768674939,"15","PSMG1"
"LGR52",1.19783658873397e-07,0.4238558216988,0.86,0.697,0.00226391115270721,"15","LGR5"
"TRPM41",1.20364862344048e-07,0.366287936115063,0.69,0.419,0.00227489589830251,"15","TRPM4"
"CDH31",1.23959607987737e-07,0.277486344936709,0.57,0.306,0.00234283659096823,"15","CDH3"
"P4HA1",1.24395966796844e-07,0.344145680580556,0.54,0.297,0.00235108377246036,"15","P4HA1"
"MMP24OS",1.35273986395998e-07,0.407825078689373,0.76,0.526,0.00255667834288436,"15","MMP24OS"
"VEGFA1",1.45908705962274e-07,0.466425674057905,0.8,0.673,0.00275767454268697,"15","VEGFA"
"AL390719.21",1.58823797308287e-07,0.261217426397977,0.6,0.325,0.00300176976912662,"15","AL390719.2"
"GCN11",1.59838552669686e-07,0.382463182988589,0.74,0.469,0.00302094864545707,"15","GCN1"
"QSOX11",1.67291367656464e-07,0.387346216819714,0.82,0.565,0.00316180684870716,"15","QSOX1"
"STK38L1",1.7946404756419e-07,0.331641864159194,0.74,0.449,0.0033918704989632,"15","STK38L"
"TKFC",1.8039448165127e-07,0.284344912079206,0.52,0.28,0.00340945570320901,"15","TKFC"
"GSE1",1.90618455127264e-07,0.353228563694269,0.62,0.37,0.00360268880190529,"15","GSE1"
"NUMA11",1.92374404412722e-07,0.405003063704644,0.8,0.603,0.00363587624340044,"15","NUMA1"
"ABHD11",2.06687635525535e-07,0.383676732553886,0.61,0.388,0.00390639631143261,"15","ABHD11"
"P2RX4",2.14380823389083e-07,0.302665305255459,0.58,0.316,0.00405179756205366,"15","P2RX4"
"SNHG3",2.17882144233376e-07,0.332329124385208,0.51,0.279,0.0041179725260108,"15","SNHG3"
"EMC10",2.23209442719484e-07,0.350087179002341,0.96,0.854,0.00421865846739825,"15","EMC10"
"FOXQ11",2.3809773840266e-07,0.450404519586631,0.82,0.662,0.00450004725581027,"15","FOXQ1"
"HELZ21",2.40069555881752e-07,0.348621702472924,0.7,0.444,0.00453731460616512,"15","HELZ2"
"KIF121",2.43318931786251e-07,0.412638696458292,0.54,0.319,0.00459872781076013,"15","KIF12"
"SHMT22",2.43908063917013e-07,0.375922063045935,0.68,0.429,0.00460986240803154,"15","SHMT2"
"PRPF191",2.44133405285406e-07,0.364013303251683,0.72,0.487,0.00461412135989418,"15","PRPF19"
"ADAP11",2.6501842633092e-07,0.301797464737565,0.64,0.381,0.00500884825765439,"15","ADAP1"
"ITPKC",2.91690031263327e-07,0.3208815099669,0.51,0.286,0.00551294159087688,"15","ITPKC"
"SPIRE22",2.93072522053188e-07,0.346876629668842,0.68,0.439,0.00553907066680525,"15","SPIRE2"
"EML3",3.01959580545828e-07,0.277742349763705,0.54,0.291,0.00570703607231615,"15","EML3"
"SLC39A51",3.02522495241156e-07,0.395990857494441,0.63,0.378,0.00571767516005784,"15","SLC39A5"
"FAM160A2",3.05986133399633e-07,0.282943556902594,0.51,0.273,0.00578313792125306,"15","FAM160A2"
"FKBP10",3.12821275890464e-07,0.307381459137892,0.5,0.272,0.00591232211432977,"15","FKBP10"
"EVPL1",3.12884408387667e-07,0.367759882490757,0.59,0.35,0.00591351531852691,"15","EVPL"
"CEP2501",3.15997651916732e-07,0.306375762612549,0.56,0.321,0.00597235562122624,"15","CEP250"
"WASHC11",3.1837726268417e-07,0.377108176270395,0.88,0.757,0.00601733026473081,"15","WASHC1"
"OSBPL22",3.36209701047518e-07,0.355830200551949,0.7,0.445,0.00635436334979808,"15","OSBPL2"
"ZNF3",3.40049270270729e-07,0.313304862144483,0.51,0.28,0.00642693120811678,"15","ZNF3"
"TRIM44",3.46530072048051e-07,0.336801481542084,0.66,0.399,0.00654941836170816,"15","TRIM44"
"PSMC5",3.4957875279555e-07,0.3325616512132,0.81,0.539,0.0066070384278359,"15","PSMC5"
"SLC20A1",3.50660880757819e-07,0.283544261981633,0.55,0.301,0.00662749064632277,"15","SLC20A1"
"TMEM256",3.55448625186318e-07,0.315937539316477,0.64,0.393,0.00671797901602141,"15","TMEM256"
