"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"STK40",3.08366888525609e-17,0.287375333726697,0.613,0.371,6.46028631461151e-13,"0","STK40"
"MRPL40",3.1878354716721e-17,0.314718913575784,0.766,0.517,6.67851531315304e-13,"0","MRPL40"
"ELOC",3.28630408722496e-17,0.343651343081278,0.812,0.606,6.88480706273628e-13,"0","ELOC"
"NAGLU",3.3169478939843e-17,0.350928242146218,0.824,0.623,6.94900583789712e-13,"0","NAGLU"
"PTPN12",3.33277000316199e-17,0.343367965026437,0.853,0.657,6.98215315662436e-13,"0","PTPN12"
"HS2ST1",4.18085450762087e-17,0.343138706736056,0.812,0.611,8.75889019346573e-13,"0","HS2ST1"
"TP53TG1",4.71159313577334e-17,0.30662173617315,0.595,0.363,9.87078761944515e-13,"0","TP53TG1"
"DBNDD2",4.83327378477906e-17,0.317977842627199,0.847,0.679,1.01257085791121e-12,"0","DBNDD2"
"RNF182",5.50102498780241e-17,0.299925305014635,0.517,0.294,1.1524647349446e-12,"0","RNF182"
"MAN2A1",5.50776919245774e-17,0.315396880130005,0.751,0.497,1.1538776458199e-12,"0","MAN2A1"
"EXT2",6.43924696269514e-17,0.315713842398076,0.682,0.448,1.34902223868463e-12,"0","EXT2"
"OSTM1",7.85188827562949e-17,0.370312837505444,0.624,0.404,1.64497059374438e-12,"0","OSTM1"
"SUMF1",8.07261552424661e-17,0.298781725663474,0.662,0.414,1.69121295232966e-12,"0","SUMF1"
"SLC4A8",9.24234996525235e-17,0.267331661433485,0.618,0.374,1.93627231772037e-12,"0","SLC4A8"
"CCL2",1.13021101233107e-16,0.439052988883276,0.673,0.446,2.36779207083359e-12,"0","CCL2"
"ICMT",1.22238723257622e-16,0.258451949676552,0.561,0.324,2.56090125224718e-12,"0","ICMT"
"B3GAT3",1.39728654195348e-16,0.308764190438163,0.847,0.644,2.92731530539255e-12,"0","B3GAT3"
"SSBP1",1.48536829894063e-16,0.322026583971268,0.812,0.627,3.11184658628062e-12,"0","SSBP1"
"RPA3",1.56410598806731e-16,0.251888234325352,0.532,0.3,3.27680204500102e-12,"0","RPA3"
"SNRNP25",1.84190200508841e-16,0.271528186425774,0.529,0.304,3.85878470066022e-12,"0","SNRNP25"
"SNUPN",2.22830668715617e-16,0.265231362711468,0.512,0.292,4.66830250959219e-12,"0","SNUPN"
"COQ8A",2.28599209109494e-16,0.320187602717986,0.673,0.446,4.78915343084389e-12,"0","COQ8A"
"SNRPF",2.89176865116481e-16,0.297046359186721,0.737,0.503,6.05825532419027e-12,"0","SNRPF"
"TCN2",2.96359460234184e-16,0.260667741620545,0.754,0.49,6.20873069190616e-12,"0","TCN2"
"STT3A",3.32981645856867e-16,0.322693853741976,0.694,0.466,6.97596548070136e-12,"0","STT3A"
"NDUFAF8",3.83076781501717e-16,0.297059097746424,0.89,0.777,8.02545857246098e-12,"0","NDUFAF8"
"CDK2AP2",4.40807499106248e-16,0.326915594191635,0.801,0.591,9.2349171062759e-12,"0","CDK2AP2"
"APRT",6.86429768310109e-16,0.311859793256885,0.896,0.73,1.43807036460968e-11,"0","APRT"
"SLC4A7",7.11600520985985e-16,0.292547849169307,0.725,0.483,1.49080309146564e-11,"0","SLC4A7"
"SEL1L3",7.16688915462394e-16,0.270640453188582,0.526,0.302,1.50146327789372e-11,"0","SEL1L3"
"PSMC4",7.58878402929596e-16,0.296309114116012,0.818,0.616,1.5898502541375e-11,"0","PSMC4"
"CYB5D2",7.66401085929009e-16,0.264899340253049,0.598,0.36,1.60561027502127e-11,"0","CYB5D2"
"EDEM3",8.27743071446809e-16,0.26932224688428,0.647,0.401,1.73412173468106e-11,"0","EDEM3"
"ASCC3",9.24670580036102e-16,0.27556584973542,0.523,0.308,1.93718486517563e-11,"0","ASCC3"
"SNHG9",9.50587879546553e-16,0.313703621479426,0.873,0.715,1.99148160765003e-11,"0","SNHG9"
"TMED2",1.01204851379495e-15,0.320519054434113,0.879,0.763,2.12024163640043e-11,"0","TMED2"
"RCC1L",1.04426272202937e-15,0.263275704017026,0.514,0.298,2.18773040265153e-11,"0","RCC1L"
"XPOT",1.18348165193174e-15,0.340248044381964,0.705,0.487,2.479394060797e-11,"0","XPOT"
"PSENEN",1.20336158849378e-15,0.300955227487437,0.803,0.608,2.52104252789447e-11,"0","PSENEN"
"HSD17B4",1.21861258432948e-15,0.289162746585814,0.746,0.498,2.55299336417025e-11,"0","HSD17B4"
"LY96",1.23098362101877e-15,0.262598812248864,0.616,0.379,2.57891068603433e-11,"0","LY96"
"GSS",1.90949634790685e-15,0.265556362492872,0.627,0.383,4.00039484886485e-11,"0","GSS"
"TTLL4",2.15561203153928e-15,0.288628604581508,0.607,0.384,4.51600720607479e-11,"0","TTLL4"
"H2AFX",2.38666504691681e-15,0.268623108276931,0.564,0.336,5.00006327329071e-11,"0","H2AFX"
"CTBP1",2.44221851260729e-15,0.313250090085583,0.867,0.697,5.11644778391227e-11,"0","CTBP1"
"RHPN2",2.67075384164415e-15,0.255120155342118,0.601,0.364,5.59522929824449e-11,"0","RHPN2"
"DLD",2.81582510350999e-15,0.292546732864779,0.621,0.4,5.89915359185344e-11,"0","DLD"
"TTC1",2.82051381182247e-15,0.264249475514096,0.633,0.397,5.90897643576808e-11,"0","TTC1"
"IL17RB",3.08514262171758e-15,0.28856488541215,0.653,0.415,6.46337379249833e-11,"0","IL17RB"
"KPNA2",3.11990749385142e-15,0.25879599497685,0.546,0.323,6.53620619961872e-11,"0","KPNA2"
"FUNDC1",3.48018178959345e-15,0.254013147292758,0.506,0.293,7.29098084919828e-11,"0","FUNDC1"
"ARID5A",3.57293948950005e-15,0.292335821968962,0.757,0.512,7.48530823050261e-11,"0","ARID5A"
"POU3F2",3.92355003816656e-15,0.263645060130108,0.72,0.472,8.21983732995895e-11,"0","POU3F2"
"RANBP9",4.00689871465806e-15,0.288501207416329,0.705,0.475,8.39445280720863e-11,"0","RANBP9"
"FH",4.16258535502281e-15,0.29109520436107,0.604,0.389,8.72061631877279e-11,"0","FH"
"PRELID3B",4.40796984443931e-15,0.269354460530323,0.575,0.353,9.23469682410035e-11,"0","PRELID3B"
"ARSJ",4.45093891070836e-15,0.263807517145364,0.659,0.419,9.32471701793401e-11,"0","ARSJ"
"TMEM132A",5.09249942240109e-15,0.309416168227673,0.864,0.691,1.06687862899303e-10,"0","TMEM132A"
"ATP5MC1",5.61478995159668e-15,0.305579931196352,0.827,0.644,1.1762984948595e-10,"0","ATP5MC1"
"DNAJB11",6.24428339622961e-15,0.285077007651524,0.679,0.457,1.3081773715101e-10,"0","DNAJB11"
"C1QBP",9.41407055030196e-15,0.286316763761408,0.827,0.641,1.97224778028826e-10,"0","C1QBP"
"MAN2A2",1.01751941997943e-14,0.254272373921179,0.561,0.342,2.1317031848569e-10,"0","MAN2A2"
"SMAD1",1.19334224915289e-14,0.259594698034693,0.564,0.342,2.50005201197531e-10,"0","SMAD1"
"GALNT2",1.24746268062938e-14,0.289003739271857,0.829,0.626,2.61343431591856e-10,"0","GALNT2"
"B4GAT1",1.29999400541251e-14,0.279864720335492,0.936,0.825,2.72348744133921e-10,"0","B4GAT1"
"COPS7A",1.4293714743154e-14,0.263329397289416,0.694,0.459,2.99453323869075e-10,"0","COPS7A"
"CCDC106",1.45429348635245e-14,0.25169029063564,0.627,0.399,3.04674485390839e-10,"0","CCDC106"
"ZBTB8OS",1.53676087907829e-14,0.251696122718774,0.549,0.333,3.21951404166902e-10,"0","ZBTB8OS"
"LPCAT3",1.55001291507061e-14,0.256765265417794,0.529,0.32,3.24727705707293e-10,"0","LPCAT3"
"ALDH3A2",1.72946050623628e-14,0.270429027338121,0.647,0.421,3.62321976056501e-10,"0","ALDH3A2"
"PTPN9",1.85838879652436e-14,0.291659185436073,0.671,0.452,3.89332452871853e-10,"0","PTPN9"
"COA6",2.15581845843838e-14,0.312381171581208,0.769,0.551,4.51643967042841e-10,"0","COA6"
"MRPL36",2.26689280975352e-14,0.279463069658672,0.766,0.539,4.74914043643363e-10,"0","MRPL36"
"SHC1",2.38123227262729e-14,0.296263119929752,0.815,0.611,4.98868161115418e-10,"0","SHC1"
"ZIC1",2.43216634485977e-14,0.299945403829057,0.858,0.688,5.09538849248122e-10,"0","ZIC1"
"ARAP3",2.56453889604095e-14,0.29846462250807,0.699,0.473,5.37270898720578e-10,"0","ARAP3"
"LAGE3",3.33516110206758e-14,0.271907442016842,0.665,0.444,6.98716250883158e-10,"0","LAGE3"
"ZNF664",4.62836399657037e-14,0.260651002959552,0.679,0.442,9.69642257281492e-10,"0","ZNF664"
"PSMD11",4.6567029529861e-14,0.284864954862716,0.604,0.395,9.75579268650587e-10,"0","PSMD11"
"MORN2",4.67487556850405e-14,0.254949344610167,0.509,0.306,9.79386431601598e-10,"0","MORN2"
"MICOS10",4.70267506524494e-14,0.286935613078327,0.893,0.789,9.85210426168816e-10,"0","MICOS10"
"SFT2D2",5.11110211645846e-14,0.267271918144805,0.694,0.464,1.07077589339805e-09,"0","SFT2D2"
"GLOD4",6.09001911730449e-14,0.292552290536803,0.685,0.456,1.27585900507529e-09,"0","GLOD4"
"TM7SF3",6.67777745972918e-14,0.266209083080027,0.699,0.469,1.39899437781326e-09,"0","TM7SF3"
"CLPTM1L",6.75845816714925e-14,0.295847746973965,0.772,0.584,1.41589698601777e-09,"0","CLPTM1L"
"CLCN3",6.81264719118964e-14,0.312887145516779,0.853,0.704,1.42724958655423e-09,"0","CLCN3"
"HSD17B12",7.78116293028233e-14,0.275037115512536,0.772,0.572,1.63015363389415e-09,"0","HSD17B12"
"PFKFB4",8.0668556911134e-14,0.297318229973573,0.584,0.372,1.69000626728826e-09,"0","PFKFB4"
"MAD2L2",8.40187450753158e-14,0.275082022055465,0.668,0.451,1.76019270932787e-09,"0","MAD2L2"
"ATP6V1E1",8.89298529585354e-14,0.262076392574154,0.887,0.77,1.86308041948132e-09,"0","ATP6V1E1"
"PSMD3",9.07599864372797e-14,0.288204207665818,0.763,0.585,1.90142171586101e-09,"0","PSMD3"
"CPVL",9.38395971152267e-14,0.261759669218171,0.598,0.376,1.965939559564e-09,"0","CPVL"
"BUD23",1.32572570569796e-13,0.252024456767899,0.725,0.494,2.77739535343723e-09,"0","BUD23"
"CKLF",1.35509682631062e-13,0.269973565324635,0.777,0.555,2.83892785112075e-09,"0","CKLF"
"OSMR",2.08963583288519e-13,0.267364761018011,0.832,0.626,4.37778706989448e-09,"0","OSMR"
"TMCO3",2.18903367618592e-13,0.282785492397157,0.636,0.425,4.5860255516095e-09,"0","TMCO3"
"SNRPC",2.18987240895892e-13,0.304542682531874,0.815,0.636,4.58778269676894e-09,"0","SNRPC"
"NDRG4",2.27221670983791e-13,0.262352720826988,0.922,0.799,4.76029400711041e-09,"0","NDRG4"
"SERPINF1",2.58456937435002e-13,0.271052138744689,0.792,0.582,5.4146728392633e-09,"0","SERPINF1"
"EFR3B",2.93371471859829e-13,0.254217958886237,0.549,0.342,6.14613233546342e-09,"0","EFR3B"
"CYP51A1",2.99440814034471e-13,0.25614393401112,0.746,0.516,6.27328505402216e-09,"0","CYP51A1"
"TIMM8B",3.24962479818816e-13,0.296838030522085,0.795,0.632,6.80796395220419e-09,"0","TIMM8B"
"ROBO1",3.41356378366433e-13,0.273207785238126,0.786,0.585,7.15141612677678e-09,"0","ROBO1"
"UBE2N",3.7306982245501e-13,0.252623262406509,0.714,0.486,7.81581278043246e-09,"0","UBE2N"
"COX16",5.18455698451711e-13,0.279135822988641,0.827,0.668,1.08616468825634e-08,"0","COX16"
"STMP1",5.9095996779872e-13,0.263406274118811,0.754,0.533,1.23806113253832e-08,"0","STMP1"
"SMDT1",6.0364844089707e-13,0.257972056936691,0.725,0.497,1.26464348367936e-08,"0","SMDT1"
"GBA",6.93248340183904e-13,0.287159441092674,0.737,0.527,1.45235527268528e-08,"0","GBA"
"ELOVL2",6.99820047447443e-13,0.252122723564534,0.942,0.776,1.46612299940239e-08,"0","ELOVL2"
"PGM2L1",8.01107605801716e-13,0.261248051944923,0.89,0.773,1.67832043415459e-08,"0","PGM2L1"
"PSMA4",9.54464844506369e-13,0.286380527878936,0.766,0.574,1.99960384924084e-08,"0","PSMA4"
"MGAT4B",1.08138981269423e-12,0.284476007086778,0.85,0.726,2.26551165759441e-08,"0","MGAT4B"
"PDZD11",1.11147339901512e-12,0.260012984893023,0.561,0.366,2.32853677093668e-08,"0","PDZD11"
"MRPL57",1.32870317645998e-12,0.282887511317076,0.855,0.717,2.78363315468365e-08,"0","MRPL57"
"COPS6",1.9176344692637e-12,0.255158722556602,0.861,0.675,4.01744421310746e-08,"0","COPS6"
"INAFM1",1.95651474682109e-12,0.294980775972925,0.795,0.627,4.09889839459018e-08,"0","INAFM1"
"SREBF2",1.99166470742669e-12,0.266227201322741,0.702,0.504,4.17253756205891e-08,"0","SREBF2"
"FRYL",2.03998764127624e-12,0.288085318926099,0.566,0.373,4.27377410847371e-08,"0","FRYL"
"NME4",2.06940785504416e-12,0.284795970277656,0.882,0.741,4.33540945631752e-08,"0","NME4"
"RNF181",2.13991602593694e-12,0.291035461960866,0.824,0.673,4.48312407433789e-08,"0","RNF181"
"PDCD5",2.6201885881504e-12,0.260366473856938,0.812,0.646,5.48929509217509e-08,"0","PDCD5"
"LGALS8",2.74058771116952e-12,0.266971176015914,0.751,0.57,5.74153125490014e-08,"0","LGALS8"
"POLR2G",4.74727246790859e-12,0.26868126827254,0.861,0.743,9.9455358202685e-08,"0","POLR2G"
"POLD4",5.1396748824593e-12,0.285333217609996,0.824,0.696,1.07676188787522e-07,"0","POLD4"
"NHP2",5.49042116816623e-12,0.267120768715181,0.858,0.721,1.15024323473083e-07,"0","NHP2"
"BACE1",6.01222189603268e-12,0.252446422518931,0.763,0.55,1.25956048721885e-07,"0","BACE1"
"GGCX",6.1950115033816e-12,0.338733184553845,0.665,0.472,1.29785490995844e-07,"0","GGCX"
"MRPS11",7.47617820866897e-12,0.258779274904323,0.601,0.409,1.56625933471615e-07,"0","MRPS11"
"GTF3A",9.60664232545832e-12,0.250005363862793,0.656,0.447,2.01259156718352e-07,"0","GTF3A"
"REX1BD",1.10085523702695e-11,0.274845068088172,0.824,0.711,2.30629172157146e-07,"0","REX1BD"
"TRAPPC1",1.1057420763127e-11,0.265106755148007,0.795,0.684,2.31652964987511e-07,"0","TRAPPC1"
"KRT10",1.18482250939459e-11,0.254822677189165,0.841,0.733,2.48220315718168e-07,"0","KRT10"
"TRAPPC2L",1.22006229900284e-11,0.259020725706592,0.775,0.588,2.55603051641094e-07,"0","TRAPPC2L"
"TMEM179B",1.43479668278253e-11,0.262163268942841,0.754,0.572,3.0058990504294e-07,"0","TMEM179B"
"AK6",2.64097662357238e-11,0.254686435894601,0.538,0.362,5.53284602638414e-07,"0","AK6"
"MIEN1",3.69979729567101e-11,0.251105347018901,0.731,0.531,7.75107533443077e-07,"0","MIEN1"
"PEPD",3.82385827382194e-11,0.25161644051239,0.737,0.549,8.01098308365697e-07,"0","PEPD"
"ERLIN2",4.10489745719642e-11,0.266735998732666,0.725,0.531,8.59976017282651e-07,"0","ERLIN2"
"SNRPD3",4.65011420370147e-11,0.267790728917981,0.743,0.581,9.74198925675459e-07,"0","SNRPD3"
"SLC15A4",4.68219910752875e-11,0.25476335706659,0.575,0.386,9.80920713027274e-07,"0","SLC15A4"
"PSMA2",4.79552946589519e-11,0.259162779027865,0.855,0.724,1.00466342310504e-06,"0","PSMA2"
"PTPRJ",7.32214245908456e-11,0.253360550137107,0.812,0.627,1.53398884517821e-06,"0","PTPRJ"
"PSMB5",7.36059617871656e-11,0.280247531752262,0.835,0.732,1.54204489944112e-06,"0","PSMB5"
"FRMD8",8.4519774508783e-11,0.258341557990433,0.673,0.493,1.770689275959e-06,"0","FRMD8"
"SCARA3",1.10476266428861e-10,0.267489561058959,0.867,0.766,2.31447778168463e-06,"0","SCARA3"
"MANF",1.27504898156985e-10,0.27678053331099,0.769,0.612,2.67122761638884e-06,"0","MANF"
"STEAP3",2.47126757903815e-10,0.268083142869264,0.827,0.686,5.17730557808491e-06,"0","STEAP3"
"CD47",3.70211976449366e-10,0.256673834653218,0.835,0.679,7.75594090661422e-06,"0","CD47"
"PSME2",7.52073452641067e-10,0.253879960702979,0.815,0.671,1.57559388328303e-05,"0","PSME2"
"IQCK",9.82928305938692e-06,0.267114212141802,0.52,0.407,0.205923480094156,"0","IQCK"
"HBB",1.18236827853069e-117,2.02718354053666,0.881,0.354,2.4770615435218e-113,"1","HBB"
"HBA2",6.71520602067341e-114,2.37793485883016,0.877,0.392,1.40683566133108e-109,"1","HBA2"
"HBA1",2.08742738067745e-106,1.83689685046081,0.723,0.216,4.37316036251925e-102,"1","HBA1"
"VEGFA",2.40435106589111e-58,0.871934785052156,1,0.885,5.03711548304188e-54,"1","VEGFA"
"MT1M",4.24821989219251e-50,0.768460552287435,0.984,0.807,8.90002067414332e-46,"1","MT1M"
"DKK1",2.13149104848545e-49,0.812253741391872,0.803,0.455,4.46547374657703e-45,"1","DKK1"
"PTGDS",1.09781920507318e-43,0.808995643823807,0.987,0.753,2.29993123462831e-39,"1","PTGDS"
"ADM",4.35123742854025e-40,0.290305503435472,0.994,0.834,9.11584241279183e-36,"1","ADM"
"SRPX",8.11567576989557e-37,0.594181933611603,0.958,0.711,1.70023407379312e-32,"1","SRPX"
"GPX3",2.31146058820166e-33,0.631558588051523,0.939,0.746,4.84250993228247e-29,"1","GPX3"
"MT1G",7.50137810812083e-33,0.731711985471901,0.69,0.41,1.57153871365131e-28,"1","MT1G"
"AKAP12",2.28811138055607e-31,0.496540882850011,0.961,0.798,4.79359334226497e-27,"1","AKAP12"
"BNIP3",1.95382077236377e-29,0.590183842355389,0.916,0.764,4.0932545181021e-25,"1","BNIP3"
"SERPINE2",6.88282840591103e-28,0.491722067215505,0.974,0.849,1.44195255103836e-23,"1","SERPINE2"
"TF",5.54914182852524e-27,0.633300191005001,0.735,0.519,1.16254521307604e-22,"1","TF"
"MT-ND4L",1.21955420534868e-24,0.502216308839455,0.894,0.717,2.55496606020548e-20,"1","MT-ND4L"
"PLIN2",5.96222057159652e-23,0.355092639082341,0.935,0.82,1.24908520974947e-18,"1","PLIN2"
"SLC2A1",9.17160028183794e-22,0.370552638940018,0.997,0.865,1.92145025904505e-17,"1","SLC2A1"
"PLEKHA4",1.32235226617225e-20,0.55900385179324,0.687,0.507,2.77032799763086e-16,"1","PLEKHA4"
"ANP32B",2.16436730602622e-20,0.594840855205573,0.681,0.525,4.53434950612492e-16,"1","ANP32B"
"AZGP1",9.94286512025186e-20,0.478655827129522,0.777,0.605,2.08303024269277e-15,"1","AZGP1"
"SOX2-OT",6.13874095837359e-19,0.440251906318627,0.861,0.748,1.28606623077927e-14,"1","SOX2-OT"
"MT1F",9.63742301817179e-19,0.391007049416406,0.881,0.741,2.01904012230699e-14,"1","MT1F"
"YBX3",2.85909015556544e-16,0.354421138073889,0.923,0.821,5.9897938759096e-12,"1","YBX3"
"TNC",3.6477479055582e-15,0.298960175415814,0.923,0.805,7.64203186214444e-11,"1","TNC"
"EIF5B",4.61759169579412e-15,0.538776781453122,0.635,0.501,9.67385460268869e-11,"1","EIF5B"
"NTRK2",1.37279296039255e-14,0.392614398173597,0.774,0.63,2.87600125202239e-10,"1","NTRK2"
"NSA2",8.75215825481399e-14,0.467862396237741,0.687,0.572,1.83357715438353e-09,"1","NSA2"
"GOLGA4",9.81306029971252e-14,0.483343488698183,0.59,0.446,2.05583613278977e-09,"1","GOLGA4"
"GBE1",1.19960262109981e-12,0.387624684930575,0.571,0.418,2.51316749120411e-08,"1","GBE1"
"BNIP3L",4.11655331796771e-11,0.278735757329628,0.913,0.813,8.62417920114236e-07,"1","BNIP3L"
"NRN1",5.98532774879019e-11,0.339481879131339,0.703,0.594,1.25392616337154e-06,"1","NRN1"
"AK4",1.93361670094577e-10,0.347420989819037,0.59,0.455,4.05092698848138e-06,"1","AK4"
"SAMD4A",5.35851726640094e-10,0.378567194458847,0.565,0.443,1.122609367311e-05,"1","SAMD4A"
"TMEM47",5.41853056244537e-09,0.354911990560145,0.555,0.443,0.00011351821528323,"1","TMEM47"
"ANKRD12",6.28702101799223e-08,0.360166689423829,0.532,0.419,0.00131713090326937,"1","ANKRD12"
"LMO1",2.97824309824124e-82,0.742561057059726,0.611,0.166,6.23941929081541e-78,"2","LMO1"
"PANTR1",4.63580428549495e-65,0.92829194979353,0.843,0.441,9.71200997811192e-61,"2","PANTR1"
"VEGFA1",1.81250517835267e-56,1.122185858593,0.99,0.886,3.79719834864884e-52,"2","VEGFA"
"SLN1",6.03860073139663e-51,0.792490048554115,1,0.773,1.26508685322759e-46,"2","SLN"
"NRN11",3.84758199363687e-47,0.980903756550624,0.853,0.579,8.06068427666924e-43,"2","NRN1"
"HIF3A",3.95432701621445e-46,0.730991226354521,0.742,0.377,8.28431509896927e-42,"2","HIF3A"
"AK41",1.41822684512352e-45,0.710893646983331,0.794,0.435,2.97118524053378e-41,"2","AK4"
"NOL3",6.31237210557535e-43,0.730025249668857,0.768,0.441,1.32244195611803e-38,"2","NOL3"
"ZNF395",1.09248166256397e-42,0.6469704322492,0.794,0.437,2.28874908307152e-38,"2","ZNF395"
"OBSL1",1.11687870855384e-42,0.657417281393604,0.941,0.831,2.3398608944203e-38,"2","OBSL1"
"MIR210HG",1.93962406501342e-42,0.622661575714254,0.663,0.303,4.06351241620311e-38,"2","MIR210HG"
"HSPA2",1.48064718252197e-38,0.575138108213598,0.565,0.249,3.10195584738352e-34,"2","HSPA2"
"BNIP31",1.88805938581725e-37,0.6398077209204,0.958,0.76,3.95548441328714e-33,"2","BNIP3"
"TRIB2",4.84772294749605e-37,0.559676299331601,0.974,0.869,1.01559795750042e-32,"2","TRIB2"
"AC092958.11",6.91598546971382e-37,0.609250835055109,0.902,0.645,1.44889895590505e-32,"2","AC092958.1"
"COL23A1",2.37957114201042e-35,0.617868145445176,0.918,0.746,4.98520154251184e-31,"2","COL23A1"
"FAM162A",2.90832801877597e-34,0.591927074510897,0.905,0.723,6.09294719933565e-30,"2","FAM162A"
"INSIG2",1.49498044396693e-33,0.694401511136624,0.69,0.401,3.13198403011073e-29,"2","INSIG2"
"BCAT2",4.0590940234807e-33,0.606530654085905,0.876,0.716,8.50380197919207e-29,"2","BCAT2"
"FABP51",1.1202407138237e-31,0.547058272635432,0.948,0.723,2.34690429546065e-27,"2","FABP5"
"GRIA4",3.24632152988936e-31,0.506412925729794,0.676,0.359,6.80104360511822e-27,"2","GRIA4"
"ADD2",7.16147057258213e-31,0.486164552202112,0.637,0.327,1.50032808495596e-26,"2","ADD2"
"PNMA2",3.26138649825542e-30,0.53606970125851,0.788,0.499,6.8326047138451e-26,"2","PNMA2"
"BNIP3L1",7.84205677278195e-30,0.531652853515652,0.925,0.812,1.64291089389782e-25,"2","BNIP3L"
"HILPDA",1.06324782583965e-29,0.395931527786056,0.729,0.378,2.22750419513406e-25,"2","HILPDA"
"KDM3A",2.59273789100041e-29,0.537752526495805,0.706,0.409,5.43178588164585e-25,"2","KDM3A"
"C1QTNF1",2.87463906187415e-29,0.570600008110178,0.915,0.777,6.02236883462634e-25,"2","C1QTNF1"
"AC097534.2",2.0997488661456e-28,0.446457691741079,0.529,0.245,4.39897387457504e-24,"2","AC097534.2"
"BMP7",7.09800313801045e-28,0.466435968691083,0.719,0.408,1.48703165741319e-23,"2","BMP7"
"LPL1",1.03369736908313e-27,0.463890792873479,0.964,0.801,2.16559598822915e-23,"2","LPL"
"NPNT",1.44040708101233e-27,0.542130662347328,0.908,0.794,3.01765283472084e-23,"2","NPNT"
"TF1",1.49522682483299e-27,0.598944109050886,0.788,0.514,3.13250019802511e-23,"2","TF"
"WSCD1",2.29736795689952e-25,0.518452509676991,0.827,0.579,4.81298586970449e-21,"2","WSCD1"
"MBOAT2",2.82677063556758e-25,0.477767566024196,0.82,0.598,5.92208448151408e-21,"2","MBOAT2"
"FAM181B",2.27241895325529e-24,0.551403589661672,0.853,0.689,4.76071770706984e-20,"2","FAM181B"
"P4HA1",1.16172005413715e-23,0.491489559716717,0.725,0.465,2.43380351341732e-19,"2","P4HA1"
"ENPP5",1.29579343287468e-22,0.417854924713392,0.908,0.789,2.71468724187246e-18,"2","ENPP5"
"CBFB",5.13550842048792e-22,0.487716626449469,0.85,0.67,1.07588901409222e-17,"2","CBFB"
"DHRS13",1.10414471524177e-20,0.369233809665719,0.65,0.38,2.3131831784315e-16,"2","DHRS13"
"DBP",1.7257429258975e-20,0.413545780816311,0.676,0.422,3.61543142975525e-16,"2","DBP"
"C19orf811",3.49925243505979e-20,0.354891791944258,0.529,0.287,7.33093385145025e-16,"2","C19orf81"
"PFKFB41",5.70352227467198e-20,0.431404202288839,0.608,0.372,1.19488791654378e-15,"2","PFKFB4"
"SLC16A3",7.66125064211608e-20,0.436020900876921,0.703,0.45,1.60503200952332e-15,"2","SLC16A3"
"HMGN31",1.01281433623759e-19,0.396840368002311,0.886,0.762,2.12184603441776e-15,"2","HMGN3"
"AMER2",1.18386830500885e-19,0.360387680707291,0.676,0.392,2.48020409899354e-15,"2","AMER2"
"TERT",1.20746117046072e-19,0.364954277598632,0.526,0.291,2.5296311521152e-15,"2","TERT"
"KCNIP1",1.84667215575866e-19,0.330978290655718,0.51,0.268,3.8687781663144e-15,"2","KCNIP1"
"ELMOD11",3.85171771101859e-19,0.400709468868685,0.85,0.69,8.06934860458395e-15,"2","ELMOD1"
