"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CYTH4",3.88640451895431e-28,0.463851458406536,0.64,0.321,6.19726064592454e-24,"0","CYTH4"
"SH3BP1",4.83893969667978e-28,0.506735509241989,0.63,0.339,7.71617324032558e-24,"0","SH3BP1"
"CD4",4.95519461558109e-28,0.521288331669872,0.793,0.494,7.9015533340056e-24,"0","CD4"
"RGS1",6.1755993615209e-28,0.571676395144064,0.887,0.676,9.84761074188123e-24,"0","RGS1"
"ATM",7.29748189652279e-28,0.532324475040187,0.707,0.406,1.16365646321952e-23,"0","ATM"
"SH3KBP1",8.14526861010259e-28,0.483659624491415,0.677,0.37,1.29884453256696e-23,"0","SH3KBP1"
"HLA-DMA",1.14493243501498e-27,0.492808759194284,0.977,0.801,1.82570926087488e-23,"0","HLA-DMA"
"HLA-DOA",1.51126811272622e-27,0.463238707271494,0.503,0.22,2.40986813255323e-23,"0","HLA-DOA"
"IL15RA",2.91360677707448e-27,0.381170723902735,0.5,0.212,4.64603736672297e-23,"0","IL15RA"
"EFHD2",4.6509482734997e-27,0.467175637820939,0.93,0.82,7.41640211692261e-23,"0","EFHD2"
"GIMAP8",6.66884873657592e-27,0.422839395310338,0.517,0.234,1.0634146195344e-22,"0","GIMAP8"
"GBP2",7.7692590640119e-27,0.53480242611657,0.863,0.675,1.23888605034734e-22,"0","GBP2"
"SIPA1",1.27860366773738e-26,0.560431040445045,0.827,0.635,2.03886140857402e-22,"0","SIPA1"
"RELT",1.46490625351412e-26,0.408976276244926,0.58,0.275,2.33593951185362e-22,"0","RELT"
"RCSD1",2.29305455757261e-26,0.475649010856671,0.583,0.297,3.65650479750529e-22,"0","RCSD1"
"BTN2A2",2.70915334835351e-26,0.451581260353822,0.53,0.255,4.3200159292845e-22,"0","BTN2A2"
"CCDC91",2.80588867758151e-26,0.543587967946358,0.773,0.555,4.47427008527148e-22,"0","CCDC91"
"PPP3CC",3.41425186010758e-26,0.513813162149215,0.607,0.324,5.44436601612754e-22,"0","PPP3CC"
"ST3GAL5",4.52423396966528e-26,0.383724619136646,0.517,0.232,7.21434348802826e-22,"0","ST3GAL5"
"CFLAR",4.52501467735681e-26,0.477094325277335,0.963,0.845,7.21558840451317e-22,"0","CFLAR"
"FOXN2",5.96532836662011e-26,0.445228233324305,0.52,0.244,9.51231261341242e-22,"0","FOXN2"
"GYPC",6.20853680331877e-26,0.493213766716984,0.767,0.462,9.90013278657211e-22,"0","GYPC"
"IL4I1",6.61503641509309e-26,0.542620599707225,0.607,0.328,1.05483370675074e-21,"0","IL4I1"
"OAS3",9.63463839379984e-26,0.597558241802297,0.95,0.845,1.53633943827532e-21,"0","OAS3"
"SRGN",1.2752520744338e-25,0.464619177376678,0.937,0.707,2.03351695789213e-21,"0","SRGN"
"CASP8",1.32748967272715e-25,0.446992955374193,0.623,0.333,2.11681503213071e-21,"0","CASP8"
"LYSMD2",1.96019393788384e-25,0.413982440229327,0.523,0.244,3.12572525334958e-21,"0","LYSMD2"
"CTC1",2.03751337285126e-25,0.452728635732655,0.61,0.328,3.24901882434862e-21,"0","CTC1"
"ABI3BP",2.25938280531348e-25,0.469705188561443,0.587,0.294,3.60281182135288e-21,"0","ABI3BP"
"HERC6",2.43651721429554e-25,0.52724327002252,0.773,0.529,3.88527034991567e-21,"0","HERC6"
"PSMB10",3.68494404560213e-25,0.516942007701174,0.837,0.646,5.87601177511716e-21,"0","PSMB10"
"RNF166",3.9270718585456e-25,0.484983104700538,0.67,0.393,6.26210878563682e-21,"0","RNF166"
"TSPAN33",4.56347892078669e-25,0.463563602580292,0.577,0.305,7.27692348708645e-21,"0","TSPAN33"
"LPIN2",5.52487425054852e-25,0.488090210291755,0.673,0.385,8.80996447992467e-21,"0","LPIN2"
"BTN3A3",5.75095994128698e-25,0.466246033060117,0.697,0.4,9.17048072237622e-21,"0","BTN3A3"
"ARID5A",7.54194488719105e-25,0.475450632179508,0.71,0.432,1.20263853171149e-20,"0","ARID5A"
"CELF2",9.81038850395978e-25,0.470328968816941,0.62,0.336,1.56436455084143e-20,"0","CELF2"
"GRK2",1.31086037529268e-24,0.452083887125127,0.927,0.809,2.09029795444171e-20,"0","GRK2"
"PRR5L",1.37853902565073e-24,0.403745416545924,0.517,0.244,2.19821833030266e-20,"0","PRR5L"
"CARD16",1.81282385722633e-24,0.545788889384693,0.717,0.491,2.89072892273311e-20,"0","CARD16"
"VSIR",2.3832826374647e-24,0.442585313072124,0.653,0.36,3.8003824937012e-20,"0","VSIR"
"FGD2",2.84615660752021e-24,0.438805858730511,0.607,0.314,4.53848132635172e-20,"0","FGD2"
"PAG1",3.80710551154871e-24,0.444085517178347,0.547,0.271,6.07081044871557e-20,"0","PAG1"
"LAPTM5",5.16877554073992e-24,0.367205221426918,1,0.878,8.24212947726388e-20,"0","LAPTM5"
"LEPROTL1",6.22651826509755e-24,0.481273255270187,0.617,0.342,9.92880602552456e-20,"0","LEPROTL1"
"PARVG",6.74671335198418e-24,0.43926780981063,0.623,0.338,1.0758309111074e-19,"0","PARVG"
"PRDM1",9.53956244617915e-24,0.466524924189159,0.747,0.456,1.52117862766773e-19,"0","PRDM1"
"SLA",1.27766321380324e-23,0.472736247482472,0.687,0.388,2.03736176073064e-19,"0","SLA"
"TSC22D3",1.49537055177987e-23,0.447333024654051,0.973,0.839,2.38451788186818e-19,"0","TSC22D3"
"ADAM19",1.65112407586291e-23,0.425240744170834,0.597,0.315,2.63288245137099e-19,"0","ADAM19"
"HABP4",1.8860781729057e-23,0.429080066885141,0.57,0.298,3.00754025451543e-19,"0","HABP4"
"EVI2A",3.02631114069877e-23,0.429164245491279,0.617,0.334,4.82575574495826e-19,"0","EVI2A"
"CLSTN3",3.22039347949746e-23,0.509709393009962,0.81,0.637,5.13523944240664e-19,"0","CLSTN3"
"DOCK8",3.55849939257601e-23,0.48121599755738,0.767,0.521,5.67438313140171e-19,"0","DOCK8"
"CCSER2",3.83213748720984e-23,0.468603897120887,0.777,0.574,6.11072643710481e-19,"0","CCSER2"
"HERC5",3.91682737924669e-23,0.582795445827865,0.713,0.468,6.24577293894678e-19,"0","HERC5"
"FSCN1",7.44920167422881e-23,0.496262957885198,0.563,0.304,1.18784969897253e-18,"0","FSCN1"
"DENND2D",7.56921147916589e-23,0.492304542232275,0.88,0.731,1.20698646246779e-18,"0","DENND2D"
"SMAP2",8.16885433168456e-23,0.46124571124828,0.85,0.677,1.30260551173042e-18,"0","SMAP2"
"TRAF3",9.28812819008671e-23,0.424631999739065,0.697,0.43,1.48108492119123e-18,"0","TRAF3"
"CHMP7",1.07536248348803e-22,0.459310975953649,0.613,0.348,1.71477301617002e-18,"0","CHMP7"
"BTN3A1",2.32006612247076e-22,0.425495369694116,0.627,0.355,3.69957743889187e-18,"0","BTN3A1"
"PTPRE",2.96802904243898e-22,0.479018540779416,0.723,0.469,4.73281911107319e-18,"0","PTPRE"
"RABGAP1L",3.04272486294734e-22,0.479318652820546,0.823,0.656,4.85192906645582e-18,"0","RABGAP1L"
"AKT3",3.35965640244069e-22,0.390598700234098,0.627,0.334,5.35730809933193e-18,"0","AKT3"
"ARHGAP31",3.51067807499632e-22,0.377314287044426,0.59,0.309,5.59812725838913e-18,"0","ARHGAP31"
"CHN1",3.78639457624649e-22,0.453815569567902,0.547,0.285,6.03778479128266e-18,"0","CHN1"
"ZNF276",4.86374249712721e-22,0.418605618076095,0.6,0.336,7.75572378591904e-18,"0","ZNF276"
"SMAD3",7.33541518889777e-22,0.43922709461493,0.683,0.422,1.16970530602164e-17,"0","SMAD3"
"CTSH",7.73331109977144e-22,0.457995071377736,0.893,0.76,1.23315378796955e-17,"0","CTSH"
"MALT1",1.0084806743545e-21,0.443413708327922,0.637,0.38,1.60812328332569e-17,"0","MALT1"
"HIST1H4I",1.38610112016549e-21,0.567815158181267,0.633,0.381,2.21027684621589e-17,"0","HIST1H4I"
"FOXO1",1.51874860609905e-21,0.347006254627705,0.53,0.262,2.42179652728554e-17,"0","FOXO1"
"ST3GAL2",2.36876653670394e-21,0.411643829869665,0.583,0.315,3.7772351194281e-17,"0","ST3GAL2"
"PRKX",2.76185810515883e-21,0.420905705944162,0.573,0.325,4.40405893448628e-17,"0","PRKX"
"MDM4",2.95800767514429e-21,0.405807894278166,0.93,0.815,4.71683903878508e-17,"0","MDM4"
"HIST1H1D",3.02889288904891e-21,0.401924797949872,0.54,0.282,4.82987260087739e-17,"0","HIST1H1D"
"CHST12",3.73830023389758e-21,0.462510638817501,0.62,0.379,5.96109355297308e-17,"0","CHST12"
"ZNF207",3.82739269657389e-21,0.443436450661627,0.813,0.628,6.10316039395673e-17,"0","ZNF207"
"HIST1H4F",4.79635789494259e-21,0.437539722492528,0.57,0.313,7.64827229927546e-17,"0","HIST1H4F"
"GMIP",4.9091750839344e-21,0.443054321402889,0.653,0.397,7.82817058884179e-17,"0","GMIP"
"TRANK1",6.1711092534701e-21,0.442636257628052,0.577,0.33,9.84045081558342e-17,"0","TRANK1"
"ANP32E",6.18762520810697e-21,0.448094798334481,0.843,0.702,9.86678715684737e-17,"0","ANP32E"
"CNN2",7.32514325975277e-21,0.419062666433352,0.913,0.754,1.16806734420018e-16,"0","CNN2"
"ANTXR2",7.77997880855281e-21,0.414439913516974,0.603,0.34,1.24059542081183e-16,"0","ANTXR2"
"LIX1L",8.09194354648145e-21,0.410760823875187,0.607,0.34,1.29034131792193e-16,"0","LIX1L"
"DDHD1",1.20983059494593e-20,0.40428259689608,0.627,0.357,1.92919586670078e-16,"0","DDHD1"
"SLC20A1",1.75241420616102e-20,0.476450620525963,0.767,0.555,2.79439969314436e-16,"0","SLC20A1"
"SAMHD1",1.88501576107708e-20,0.404049155521322,0.957,0.803,3.00584613261351e-16,"0","SAMHD1"
"EIF4E3",2.78576404087158e-20,0.395942082769125,0.577,0.318,4.44217933957382e-16,"0","EIF4E3"
"DTX3L",5.18493941333525e-20,0.455233758753503,0.773,0.575,8.26790438850439e-16,"0","DTX3L"
"MVP",5.49286981486929e-20,0.382076252771942,0.947,0.817,8.75893020679057e-16,"0","MVP"
"DENND4B",6.24096076322905e-20,0.371812333050702,0.707,0.458,9.95183603304505e-16,"0","DENND4B"
"VPS13C",6.28066484432576e-20,0.422798534169826,0.853,0.669,1.00151481607619e-15,"0","VPS13C"
"CTSS",7.36423552286303e-20,0.363449256307381,0.99,0.812,1.17430099647574e-15,"0","CTSS"
"PCNX1",9.16584158345212e-20,0.392385416426805,0.66,0.393,1.46158509889728e-15,"0","PCNX1"
"MYO1F",1.28820775400016e-19,0.354161123263941,0.543,0.284,2.05417608452865e-15,"0","MYO1F"
"IRF2",1.30833680247058e-19,0.412870964796162,0.593,0.347,2.08627386521959e-15,"0","IRF2"
"APOL3",1.32726268701104e-19,0.483276809795378,0.693,0.469,2.11645308070781e-15,"0","APOL3"
"CTSC",1.51007622805766e-19,0.408792174338017,0.923,0.734,2.40796755326075e-15,"0","CTSC"
"FMNL3",1.8859359811255e-19,0.377754742287432,0.62,0.359,3.00731351550272e-15,"0","FMNL3"
"PLCB2",2.14689963886794e-19,0.36525401563792,0.65,0.373,3.42344616413882e-15,"0","PLCB2"
"ATP8B2",2.78882082538351e-19,0.336090047497761,0.593,0.326,4.44705368815655e-15,"0","ATP8B2"
"ERN1",3.36033476651182e-19,0.397766390917616,0.75,0.522,5.35838981867975e-15,"0","ERN1"
"UBA7",4.21923378243507e-19,0.439530526984302,0.737,0.532,6.72799018947097e-15,"0","UBA7"
"RGS19",6.07271612557084e-19,0.432324203270317,0.673,0.431,9.68355313383525e-15,"0","RGS19"
"ENPP2",6.07652783369799e-19,0.385784367499431,0.5,0.259,9.68963128361481e-15,"0","ENPP2"
"PLA2G4C",6.83159897596072e-19,0.362544434055358,0.527,0.284,1.0893667727067e-14,"0","PLA2G4C"
"OASL",6.85086690066564e-19,0.554538585911494,0.743,0.532,1.09243923598014e-14,"0","OASL"
"C1orf54",7.65150495245915e-19,0.332913345352565,0.577,0.311,1.22010897971914e-14,"0","C1orf54"
"TCF4",1.00765355677912e-18,0.3907407790604,0.673,0.406,1.60680436163999e-14,"0","TCF4"
"ARL4C",1.09553129009271e-18,0.394710802616672,0.837,0.66,1.74693419518183e-14,"0","ARL4C"
"ETFB",1.22024276081342e-18,0.339071997386606,0.597,0.327,1.94579910639308e-14,"0","ETFB"
"TERF2IP",1.26526060703658e-18,0.424262125650615,0.67,0.428,2.01758456398053e-14,"0","TERF2IP"
"BUB3",1.45339133651983e-18,0.400734757721658,0.797,0.624,2.31757782521453e-14,"0","BUB3"
"ENTPD4",1.45756523749723e-18,0.386516289748224,0.657,0.407,2.32423352771309e-14,"0","ENTPD4"
"GPR65",1.69688908014751e-18,0.37808743294362,0.583,0.333,2.70585932720323e-14,"0","GPR65"
"NFATC3",1.70029542973766e-18,0.404540534181404,0.557,0.327,2.71129109225968e-14,"0","NFATC3"
"C1S",1.70742283233712e-18,0.414032859460038,0.99,0.814,2.72265644844478e-14,"0","C1S"
"C3",2.17256649252479e-18,0.408201224952022,0.987,0.861,3.46437452898003e-14,"0","C3"
"ZBP1",2.47514703391214e-18,0.416773812085525,0.557,0.312,3.94686946027629e-14,"0","ZBP1"
"IL4R",2.96218251426769e-18,0.420003311765979,0.7,0.452,4.72349623725126e-14,"0","IL4R"
"RAB27A",3.11995393551573e-18,0.41115711967652,0.603,0.368,4.97507854557339e-14,"0","RAB27A"
"LST1",4.78316941409963e-18,0.426630829618516,0.72,0.496,7.62724194772327e-14,"0","LST1"
"NCKAP1L",5.37616505336062e-18,0.456126624305866,0.617,0.384,8.57283279408885e-14,"0","NCKAP1L"
"CCDC88C",5.51037573020066e-18,0.437419778700059,0.583,0.355,8.78684513937797e-14,"0","CCDC88C"
"POU2AF1",6.32103486144245e-18,0.361642509569488,0.5,0.26,1.00795221900561e-13,"0","POU2AF1"
"UTRN",6.57186117264693e-18,0.40705712296727,0.723,0.493,1.04794898259028e-13,"0","UTRN"
"DDX24",6.65330165163114e-18,0.405386500120289,0.887,0.767,1.0609354813691e-13,"0","DDX24"
"RNF145",6.67546641337331e-18,0.396345614844864,0.853,0.709,1.06446987427651e-13,"0","RNF145"
"SUCLG2",9.30571761146375e-18,0.420299578943032,0.657,0.434,1.48388973032401e-13,"0","SUCLG2"
"XRN1",1.07585874787545e-17,0.375039071585564,0.557,0.326,1.71556435936219e-13,"0","XRN1"
"CHST11",1.10451085132279e-17,0.315228638108676,0.533,0.279,1.76125300351931e-13,"0","CHST11"
"ORAI1",1.1414342455522e-17,0.345177038647427,0.5,0.269,1.82013104795754e-13,"0","ORAI1"
"HECA",1.69980367205269e-17,0.358133119373067,0.857,0.68,2.71050693545522e-13,"0","HECA"
"DCK",1.83982264536189e-17,0.436686999154999,0.67,0.476,2.93378119029407e-13,"0","DCK"
"EDEM1",1.99572757819087e-17,0.395055862503796,0.793,0.596,3.18238719618316e-13,"0","EDEM1"
"RAMP3",2.05207405073483e-17,0.392664964584484,0.587,0.345,3.27223728130176e-13,"0","RAMP3"
"ZBTB20",2.31132531448968e-17,0.31150227540572,0.577,0.321,3.68563934648524e-13,"0","ZBTB20"
"UCP2",2.38035383701199e-17,0.383813952864708,0.857,0.642,3.79571222849933e-13,"0","UCP2"
"LPXN",2.43010739416892e-17,0.379792972382998,0.573,0.339,3.87504925074176e-13,"0","LPXN"
"ELK4",2.76615427982377e-17,0.404110866536423,0.643,0.417,4.41090961460698e-13,"0","ELK4"
"SESN3",3.38852248336512e-17,0.365968148332488,0.51,0.281,5.40333795197402e-13,"0","SESN3"
"ADA2",3.94517814201058e-17,0.370949614793777,0.79,0.546,6.29098106525007e-13,"0","ADA2"
"MS4A6A",6.47840289695197e-17,0.386524252920621,0.9,0.685,1.03304612594796e-12,"0","MS4A6A"
"SHFL",6.89101176333877e-17,0.416252660802457,0.807,0.666,1.098840735782e-12,"0","SHFL"
"ITM2C",7.36418019727413e-17,0.3676675395071,0.663,0.402,1.17429217425733e-12,"0","ITM2C"
"CNPY3",9.37293144814308e-17,0.399378210699356,0.85,0.7,1.4946076487209e-12,"0","CNPY3"
"RAB4B",9.42192601819725e-17,0.407007498922518,0.623,0.403,1.50242032286173e-12,"0","RAB4B"
"FAM53B",9.98243081251369e-17,0.367196729129449,0.58,0.352,1.59179841736343e-12,"0","FAM53B"
"TRAFD1",1.13118785518316e-16,0.406273262561739,0.643,0.422,1.80379215387507e-12,"0","TRAFD1"
"ODF3B",1.13396439764287e-16,0.39563461618779,0.877,0.732,1.80821962848132e-12,"0","ODF3B"
"RHOG",1.27046325281523e-16,0.388612594047469,0.78,0.586,2.02588070293917e-12,"0","RHOG"
"SLCO3A1",1.44857014497834e-16,0.322567491987923,0.513,0.283,2.30988995318245e-12,"0","SLCO3A1"
"ZEB2",1.54499353511935e-16,0.371582227517772,0.87,0.673,2.46364669110131e-12,"0","ZEB2"
"AQP1",1.54835507729964e-16,0.389370373853017,0.85,0.657,2.469007006262e-12,"0","AQP1"
"C1QA",1.69321769984109e-16,0.363251178533409,0.91,0.688,2.70000494416661e-12,"0","C1QA"
"PML",1.70731469679777e-16,0.399092314926605,0.857,0.72,2.72248401551373e-12,"0","PML"
"SP110",2.28044813741842e-16,0.362203306070447,0.87,0.716,3.63640259992742e-12,"0","SP110"
"CHD2",2.79130959352828e-16,0.374072452294563,0.813,0.66,4.4510222778402e-12,"0","CHD2"
"FOXP1",3.03962841684668e-16,0.350608512322879,0.9,0.761,4.84699147350371e-12,"0","FOXP1"
"STX16",3.53350403420846e-16,0.37846676542555,0.833,0.68,5.6345255329488e-12,"0","STX16"
"TTC39C",3.63690349556128e-16,0.439173581239737,0.61,0.417,5.79940631402202e-12,"0","TTC39C"
"KDM6A",3.65533926539794e-16,0.415954108667067,0.64,0.429,5.82880399260355e-12,"0","KDM6A"
"CD84",3.81815169427858e-16,0.329445226715381,0.553,0.319,6.08842469169663e-12,"0","CD84"
"MOB3A",4.09813893111937e-16,0.389502440883315,0.677,0.461,6.53489233956295e-12,"0","MOB3A"
"MED13L",4.15107236874473e-16,0.384785814506956,0.767,0.581,6.61929999920035e-12,"0","MED13L"
"ATP9B",5.65107258393247e-16,0.391817202785557,0.647,0.426,9.01120034233872e-12,"0","ATP9B"
"TGFBR2",6.16428386526498e-16,0.383815386071206,0.837,0.641,9.82956705155154e-12,"0","TGFBR2"
"ISCU",7.12371185627938e-16,0.39416504016314,0.76,0.55,1.13594709260231e-11,"0","ISCU"
"AIP",7.63060249351291e-16,0.387463493993977,0.743,0.541,1.21677587361557e-11,"0","AIP"
"CNTRL",7.80681166892402e-16,0.364522746104038,0.513,0.306,1.24487418872662e-11,"0","CNTRL"
"LYST",7.81439101186954e-16,0.380888633972532,0.557,0.337,1.24608279075272e-11,"0","LYST"
"MSN",8.61994754449534e-16,0.353293161704888,0.907,0.793,1.37453683544523e-11,"0","MSN"
"ACVRL1",8.87337630900495e-16,0.295193841185044,0.513,0.282,1.41494858623393e-11,"0","ACVRL1"
"ADCY7",9.01330697157063e-16,0.358673247081278,0.623,0.39,1.43726192968665e-11,"0","ADCY7"
"TBC1D1",9.52395320615483e-16,0.420400572665369,0.667,0.462,1.51868957825345e-11,"0","TBC1D1"
"CYLD",1.25575806142566e-15,0.448735257019476,0.727,0.567,2.00243180474936e-11,"0","CYLD"
"ICAM3",1.26000707750662e-15,0.387657584394391,0.587,0.379,2.00920728579205e-11,"0","ICAM3"
"ARHGAP22",1.29026722320394e-15,0.356888057778779,0.507,0.293,2.05746011412101e-11,"0","ARHGAP22"
"ARRDC2",1.3186900415919e-15,0.350357008472843,0.51,0.295,2.10278314032245e-11,"0","ARRDC2"
"A2M",1.35299464501647e-15,0.336696152439258,0.95,0.806,2.15748526094327e-11,"0","A2M"
"CD200",1.54558186484985e-15,0.359133472696357,0.54,0.316,2.46458484168956e-11,"0","CD200"
"VAMP5",1.63697113188974e-15,0.362044808757164,0.843,0.694,2.61031416691138e-11,"0","VAMP5"
"GLIPR1",1.76509610599557e-15,0.356165136567189,0.713,0.49,2.81462225062053e-11,"0","GLIPR1"
"APOL1",1.94795741876434e-15,0.407833190084526,0.773,0.611,3.10621289996162e-11,"0","APOL1"
"GBP1",2.34351701993299e-15,0.482409663476294,0.787,0.662,3.73697223998514e-11,"0","GBP1"
"NABP1",2.49454590915803e-15,0.364878558240644,0.803,0.613,3.97780290674339e-11,"0","NABP1"
"MRNIP",2.88320983571244e-15,0.348141151360614,0.567,0.348,4.59756640402706e-11,"0","MRNIP"
"IGSF6",3.04364853312578e-15,0.371251093862828,0.577,0.35,4.85340195092237e-11,"0","IGSF6"
"TRPV2",3.10810173914233e-15,0.32775782176964,0.583,0.351,4.95617903323637e-11,"0","TRPV2"
"UBE2E2",3.29205218418188e-15,0.347240460772217,0.713,0.474,5.24950641289642e-11,"0","UBE2E2"
"CCAR2",4.04482971953654e-15,0.354777968271675,0.717,0.514,6.44988547077296e-11,"0","CCAR2"
"SPI1",4.10068260710298e-15,0.364870560943702,0.89,0.694,6.53894848528641e-11,"0","SPI1"
"CXCL10",4.17658082811635e-15,0.577916474067594,0.61,0.42,6.65997578851433e-11,"0","CXCL10"
"COL6A1",5.31712712496142e-15,0.348224288654422,0.993,0.853,8.47869091346349e-11,"0","COL6A1"
"KCNAB2",5.46225523942723e-15,0.317979853889606,0.66,0.404,8.71011220479067e-11,"0","KCNAB2"
"TNRC6B",5.64056656504437e-15,0.338083711956208,0.7,0.482,8.99444744461975e-11,"0","TNRC6B"
"PIM2",6.15850430653474e-15,0.3030289524198,0.657,0.401,9.8203509672003e-11,"0","PIM2"
"PECAM1",6.1651795090458e-15,0.314559281558131,0.92,0.718,9.83099524512442e-11,"0","PECAM1"
"MAT2B",6.21502887078306e-15,0.399545792971733,0.623,0.422,9.91048503735066e-11,"0","MAT2B"
"NIN",6.82934919541567e-15,0.346572891373362,0.567,0.36,1.08900802270098e-10,"0","NIN"
"DNPH1",6.94736305881542e-15,0.323488377179645,0.563,0.338,1.10782651335871e-10,"0","DNPH1"
"RASA2",7.47735058955856e-15,0.409811180846185,0.817,0.702,1.19233832501101e-10,"0","RASA2"
"KIAA0513",8.96593376763129e-15,0.302215047319255,0.5,0.282,1.42970779858649e-10,"0","KIAA0513"
"TRAF5",8.98730601818618e-15,0.353407056049167,0.663,0.445,1.43311581765997e-10,"0","TRAF5"
"ADD3",9.62955753905196e-15,0.423614307468853,0.713,0.528,1.53552924517723e-10,"0","ADD3"
"MAP3K3",1.01783636019162e-14,0.316543916649498,0.507,0.287,1.62304185996156e-10,"0","MAP3K3"
"BTAF1",1.05253193204373e-14,0.371651786836071,0.727,0.568,1.67836741883693e-10,"0","BTAF1"
"TSHZ2",1.23435652249452e-14,0.300146253828344,0.67,0.415,1.96830491076977e-10,"0","TSHZ2"
"EML3",1.24887879121853e-14,0.361925240851297,0.67,0.463,1.99146212047707e-10,"0","EML3"
"IL6R",1.25740169906908e-14,0.332698825611483,0.533,0.312,2.00505274933556e-10,"0","IL6R"
"PPP1R12A",1.2936030342162e-14,0.316818406398701,0.59,0.367,2.06277939836115e-10,"0","PPP1R12A"
"THEMIS2",1.35980888534556e-14,0.361719420886487,0.7,0.467,2.16835124857202e-10,"0","THEMIS2"
"SLC15A4",1.66584743114561e-14,0.341827399035128,0.51,0.31,2.65636031370478e-10,"0","SLC15A4"
"DDX60",2.12944469490878e-14,0.334775608475335,0.667,0.456,3.39561251050154e-10,"0","DDX60"
"ELK3",2.71620928364874e-14,0.346313294060262,0.697,0.481,4.33126732370628e-10,"0","ELK3"
"ACSL4",2.77315912615023e-14,0.328374304561914,0.547,0.332,4.42207954255915e-10,"0","ACSL4"
"SH2B3",2.79850747808419e-14,0.348018514991571,0.527,0.32,4.46250002455305e-10,"0","SH2B3"
"CREBL2",2.8266230507445e-14,0.369092454887797,0.707,0.498,4.50733311671718e-10,"0","CREBL2"
"MCM5",2.85680996291716e-14,0.33652531527626,0.553,0.34,4.55546916686771e-10,"0","MCM5"
"ERICH1",2.93072864383355e-14,0.371262623040817,0.53,0.326,4.67333989545698e-10,"0","ERICH1"
"SIK3",3.46716938517531e-14,0.326618033221567,0.59,0.37,5.52874830160055e-10,"0","SIK3"
"C17orf49",4.14950773310825e-14,0.331636107988191,0.623,0.409,6.61680503121441e-10,"0","C17orf49"
"F2R",5.00422917331674e-14,0.335744590234825,0.61,0.381,7.97974383977088e-10,"0","F2R"
"PGGHG",5.98941508126752e-14,0.362561344514183,0.61,0.399,9.55072128858919e-10,"0","PGGHG"
"ALDH2",5.99642475481093e-14,0.35488034222581,0.607,0.381,9.56189891402151e-10,"0","ALDH2"
"PSIP1",6.00557138447868e-14,0.408765893743055,0.58,0.391,9.5764841296897e-10,"0","PSIP1"
"PPP2R3C",6.16405679033634e-14,0.344977973916721,0.63,0.424,9.82920495787032e-10,"0","PPP2R3C"
"KLF13",6.66224252045812e-14,0.395528888854011,0.66,0.481,1.06236119231225e-09,"0","KLF13"
"PCNX2",6.78454912917238e-14,0.376381938748468,0.58,0.381,1.08186420413783e-09,"0","PCNX2"
"ABCA7",7.39740863480411e-14,0.337944995177442,0.533,0.329,1.17959078090586e-09,"0","ABCA7"
"PITPNM1",8.07927556669989e-14,0.303458008053375,0.553,0.342,1.28832128186596e-09,"0","PITPNM1"
"GALT",8.22916260490486e-14,0.327420197195684,0.52,0.317,1.31222226897813e-09,"0","GALT"
"GLIPR2",9.43663017259967e-14,0.323223868171992,0.67,0.453,1.50476504732274e-09,"0","GLIPR2"
"GPRIN3",9.44574222116262e-14,0.323856947193022,0.52,0.313,1.50621805458659e-09,"0","GPRIN3"
"ZCCHC7",1.1989355395765e-13,0.347180050630388,0.683,0.495,1.91182261140868e-09,"0","ZCCHC7"
